CustomerID,total_revenue,total_orders,first_purchase,last_purchase,customer_lifespan_days,avg_order_value,customer_lifetime_years,CLV,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment
12557.0,11990.960000000001,5,2010-12-03 12:20:00,2011-11-23 16:59:00,355,2398.192,0.9726027397260274,9964.423616160468,15,5,11990.960000000001,4,3,4,434,Champions
12558.0,269.96,1,2011-12-02 10:41:00,2011-12-02 10:41:00,0,269.96,0.0,0.0,7,1,269.96,4,1,1,411,Potential Loyals
12559.0,561.71,2,2011-01-24 10:12:00,2011-02-02 09:49:00,8,280.855,0.021917808219178082,26.297352406575847,310,2,561.71,1,2,2,122,At risk
12560.0,2134.01,3,2011-07-19 15:55:00,2011-12-04 13:54:00,137,711.3366666666667,0.37534246575342467,1140.6059743542783,4,3,2134.01,4,3,4,434,Champions
12561.0,238.85,1,2011-02-10 11:39:00,2011-02-10 11:39:00,0,238.85,0.0,0.0,302,1,238.85,1,1,1,111,Lost Customers
12562.0,3781.7400000000002,7,2011-05-25 12:44:00,2011-12-01 17:20:00,190,540.2485714285715,0.5205479452054794,1201.3985612242966,7,7,3781.7400000000002,4,4,4,444,Champions
12564.0,456.9,1,2011-03-23 14:55:00,2011-03-23 14:55:00,0,456.9,0.0,0.0,260,1,456.9,1,1,2,112,Lost Customers
12565.0,145.92,1,2011-02-24 10:34:00,2011-02-24 10:34:00,0,145.92,0.0,0.0,288,1,145.92,1,1,1,111,Lost Customers
12566.0,351.65,1,2011-09-14 14:30:00,2011-09-14 14:30:00,0,351.65,0.0,0.0,85,1,351.65,2,1,2,212,Lost Customers
12567.0,9401.28,10,2010-12-05 11:57:00,2011-11-17 11:02:00,346,940.128,0.947945205479452,3807.1761023740505,22,10,9401.28,3,4,4,344,Champions
12569.0,4124.69,32,2011-04-01 13:47:00,2011-12-07 16:24:00,250,128.8965625,0.684931506849315,377.1561757911921,1,32,4124.69,4,4,4,444,Champions
12571.0,519.61,2,2011-08-10 12:35:00,2011-10-31 10:19:00,81,259.805,0.2219178082191781,246.30453214346613,39,2,519.61,3,2,2,322,Loyal Customers
12572.0,1020.42,2,2011-10-19 08:20:00,2011-12-01 09:20:00,43,510.21,0.1178082191780822,256.7776981754107,8,2,1020.42,4,2,3,423,Loyal Customers
12573.0,160.54000000000002,1,2011-04-26 15:52:00,2011-04-26 15:52:00,0,160.54000000000002,0.0,0.0,226,1,160.54000000000002,1,1,1,111,Lost Customers
12574.0,218.45,1,2011-01-28 09:20:00,2011-01-28 09:20:00,0,218.45,0.0,0.0,315,1,218.45,1,1,1,111,Lost Customers
12576.0,1315.83,5,2011-02-08 11:31:00,2011-11-04 10:11:00,268,263.166,0.7342465753424657,825.4760034710775,35,5,1315.83,3,3,3,333,Champions
12577.0,657.8,3,2010-12-15 16:21:00,2011-11-04 13:24:00,323,219.26666666666665,0.8849315068493151,828.924576651909,34,3,657.8,3,3,2,332,Loyal Customers
12578.0,2794.51,2,2011-01-13 15:34:00,2011-11-18 13:30:00,308,1397.255,0.8438356164383561,5036.9340932820505,20,2,2794.51,3,2,4,324,Loyal Customers
12579.0,440.42,1,2011-09-22 17:15:00,2011-09-22 17:15:00,0,440.42,0.0,0.0,77,1,440.42,2,1,2,212,Lost Customers
12580.0,415.7,1,2011-04-07 10:24:00,2011-04-07 10:24:00,0,415.7,0.0,0.0,246,1,415.7,1,1,2,112,Lost Customers
12581.0,197.71,1,2011-10-31 08:56:00,2011-10-31 08:56:00,0,197.71,0.0,0.0,39,1,197.71,3,1,1,311,Potential Loyals
12582.0,511.36,2,2011-02-24 11:42:00,2011-04-15 08:45:00,49,255.68,0.13424657534246576,146.6333366427304,238,2,511.36,1,2,2,122,At risk
12583.0,7281.38,15,2010-12-01 08:45:00,2011-12-07 08:07:00,370,485.42533333333336,1.0136986301369864,2102.151640244121,2,15,7281.38,4,4,4,444,Champions
12584.0,2338.15,9,2011-03-04 15:15:00,2011-12-06 09:35:00,276,259.7944444444445,0.7561643835616438,839.2257892133026,3,9,2338.15,4,4,4,444,Champions
12585.0,2040.1,2,2010-12-23 12:58:00,2011-04-19 13:39:00,117,1020.05,0.32054794520547947,1396.8417313704313,233,2,2040.1,1,2,4,124,At risk
12586.0,196.94000000000003,1,2011-11-22 16:24:00,2011-11-22 16:24:00,0,196.94000000000003,0.0,0.0,16,1,196.94000000000003,4,1,1,411,Potential Loyals
12587.0,144.0,1,2011-12-02 12:47:00,2011-12-02 12:47:00,0,144.0,0.0,0.0,7,1,144.0,4,1,1,411,Potential Loyals
12588.0,214.89999999999998,1,2011-10-31 15:01:00,2011-10-31 15:01:00,0,214.89999999999998,0.0,0.0,38,1,214.89999999999998,3,1,1,311,Potential Loyals
12589.0,646.68,2,2011-07-18 12:05:00,2011-11-11 10:19:00,115,323.34,0.3150684931506849,435.20828435552016,28,2,646.68,3,2,2,322,Loyal Customers
12590.0,9864.26,2,2011-05-12 14:46:00,2011-05-12 14:52:00,0,4932.13,0.0,0.0,210,2,9864.26,1,2,4,124,At risk
12591.0,452.84999999999997,1,2011-01-26 14:35:00,2011-01-26 14:35:00,0,452.84999999999997,0.0,0.0,316,1,452.84999999999997,1,1,2,112,Lost Customers
12592.0,437.6,2,2011-05-10 13:44:00,2011-09-08 15:04:00,121,218.8,0.3315068493150685,309.86503066244785,91,2,437.6,2,2,2,222,Needs Atention
12593.0,418.09999999999997,3,2011-05-05 09:29:00,2011-08-23 12:43:00,110,139.36666666666665,0.3013698630136986,179.42852102372362,108,3,418.09999999999997,2,3,2,232,Needs Atention
12594.0,3338.2200000000003,10,2011-01-21 09:52:00,2011-11-02 12:20:00,285,333.822,0.7808219178082192,1113.5242878417553,37,10,3338.2200000000003,3,4,4,344,Champions
12596.0,618.27,2,2011-04-11 13:22:00,2011-10-19 13:02:00,190,309.135,0.5205479452054794,687.4508584853824,50,2,618.27,3,2,2,322,Loyal Customers
12597.0,3811.22,4,2011-03-16 14:00:00,2011-11-20 13:33:00,248,952.805,0.6794520547945205,2765.6396170699204,18,4,3811.22,3,3,4,334,Champions
12598.0,3023.08,8,2011-02-28 11:58:00,2011-11-30 12:18:00,275,377.885,0.7534246575342466,1216.2762497079016,9,8,3023.08,4,4,4,444,Champions
12599.0,1032.58,7,2011-02-08 13:28:00,2011-11-10 13:34:00,275,147.51142857142855,0.7534246575342466,474.78636921791576,28,7,1032.58,3,4,3,343,Champions
12600.0,2599.04,10,2010-12-03 12:57:00,2011-11-11 10:29:00,342,259.904,0.936986301369863,1040.3487481612005,28,10,2599.04,3,4,4,344,Champions
12601.0,577.0600000000001,5,2011-01-11 10:38:00,2011-06-03 10:17:00,142,115.412,0.38904109589041097,191.81350924168072,189,5,577.0600000000001,1,3,2,132,At risk
12602.0,153.12,1,2011-10-12 11:22:00,2011-10-12 11:22:00,0,153.12,0.0,0.0,58,1,153.12,2,1,1,211,Lost Customers
12603.0,739.1999999999999,1,2011-11-18 10:42:00,2011-11-18 10:42:00,0,739.1999999999999,0.0,0.0,21,1,739.1999999999999,3,1,3,313,Potential Loyals
12604.0,254.18,2,2011-03-23 12:06:00,2011-09-21 14:08:00,182,127.09,0.4986301369863014,270.72143728882065,78,2,254.18,2,2,1,221,Needs Atention
12607.0,1579.51,1,2011-10-10 16:06:00,2011-10-10 16:06:00,0,1579.51,0.0,0.0,59,1,1579.51,2,1,3,213,Lost Customers
12609.0,1126.85,3,2011-01-25 15:13:00,2011-09-22 16:34:00,240,375.6166666666666,0.6575342465753424,1055.1057150255465,77,3,1126.85,2,3,3,233,Needs Atention
12610.0,2099.54,5,2011-08-05 13:52:00,2011-11-17 09:34:00,103,419.908,0.2821917808219178,506.2106208706746,22,5,2099.54,3,3,4,334,Champions
12611.0,1193.32,1,2011-10-18 13:12:00,2011-10-18 13:12:00,0,1193.32,0.0,0.0,51,1,1193.32,2,1,3,213,Lost Customers
12612.0,704.0400000000001,1,2011-09-26 15:35:00,2011-09-26 15:35:00,0,704.0400000000001,0.0,0.0,73,1,704.0400000000001,2,1,3,213,Lost Customers
12613.0,3344.38,5,2011-03-22 15:42:00,2011-10-13 14:59:00,204,668.876,0.5589041095890411,1597.0395084711722,56,5,3344.38,2,3,4,234,Needs Atention
12614.0,315.6,1,2011-03-07 10:22:00,2011-03-07 10:22:00,0,315.6,0.0,0.0,277,1,315.6,1,1,2,112,Lost Customers
12615.0,2291.19,4,2011-06-24 13:35:00,2011-12-07 15:02:00,166,572.7975,0.4547945205479452,1112.8819055685028,1,4,2291.19,4,3,4,434,Champions
12616.0,713.3,2,2011-02-15 14:17:00,2011-09-05 15:17:00,202,356.65,0.5534246575342465,843.2055903547496,94,2,713.3,2,2,3,223,Needs Atention
12617.0,355.53,1,2011-11-10 14:39:00,2011-11-10 14:39:00,0,355.53,0.0,0.0,28,1,355.53,3,1,2,312,Potential Loyals
12618.0,177.31,1,2011-11-18 11:10:00,2011-11-18 11:10:00,0,177.31,0.0,0.0,21,1,177.31,3,1,1,311,Potential Loyals
12619.0,3641.24,9,2011-03-31 13:10:00,2011-11-23 14:52:00,237,404.5822222222222,0.6493150684931507,1122.26397172276,15,9,3641.24,4,4,4,444,Champions
12620.0,1339.41,3,2011-05-19 12:10:00,2011-11-25 10:20:00,189,446.47,0.5178082191780822,987.6293005172512,14,3,1339.41,4,3,3,433,Champions
12621.0,13689.67,20,2010-12-09 10:16:00,2011-12-08 11:25:00,364,684.4835,0.9972602739726028,2916.112312856755,1,20,13689.67,4,4,4,444,Champions
12622.0,180.1,1,2011-04-21 16:39:00,2011-04-21 16:39:00,0,180.1,0.0,0.0,231,1,180.1,1,1,1,111,Lost Customers
12623.0,305.1,1,2011-03-08 13:50:00,2011-03-08 13:50:00,0,305.1,0.0,0.0,275,1,305.1,1,1,1,111,Lost Customers
12624.0,641.13,2,2011-06-15 12:34:00,2011-08-25 15:04:00,71,320.565,0.19452054794520549,266.3878001856799,105,2,641.13,2,2,2,222,Needs Atention
12625.0,2683.82,2,2011-01-24 13:27:00,2011-05-12 09:54:00,107,1341.91,0.29315068493150687,1680.5330054504002,211,2,2683.82,1,2,4,124,At risk
12626.0,6620.48,9,2011-01-17 11:01:00,2011-11-16 16:06:00,303,735.6088888888888,0.8301369863013699,2608.7320654384844,22,9,6620.48,3,4,4,344,Champions
12627.0,4478.53,7,2011-07-22 13:59:00,2011-11-29 12:07:00,129,639.79,0.35342465753424657,965.9775593323101,10,7,4478.53,4,4,4,444,Champions
12628.0,786.46,3,2011-10-06 09:28:00,2011-12-05 13:15:00,60,262.15333333333336,0.1643835616438356,184.09691632404304,3,3,786.46,4,3,3,433,Champions
12630.0,1270.88,2,2011-10-27 10:41:00,2011-11-30 10:48:00,34,635.44,0.09315068493150686,252.8676927818514,9,2,1270.88,4,2,3,423,Loyal Customers
12631.0,640.5,1,2011-10-13 13:53:00,2011-10-13 13:53:00,0,640.5,0.0,0.0,56,1,640.5,2,1,2,212,Lost Customers
12633.0,2163.98,4,2011-02-25 08:44:00,2011-10-12 11:40:00,229,540.995,0.6273972602739726,1450.0020392327756,58,4,2163.98,2,3,4,234,Needs Atention
12635.0,1689.18,2,2011-07-08 08:43:00,2011-09-11 11:04:00,65,844.59,0.1780821917808219,642.5385236552416,89,2,1689.18,2,2,4,224,Needs Atention
12637.0,6021.9,8,2011-01-20 10:47:00,2011-10-03 13:46:00,256,752.7375,0.7013698630136986,2255.3990700846925,66,8,6021.9,2,4,4,244,Needs Atention
12638.0,671.69,1,2011-11-06 13:11:00,2011-11-06 13:11:00,0,671.69,0.0,0.0,32,1,671.69,3,1,2,312,Potential Loyals
12639.0,486.1,1,2011-04-15 12:48:00,2011-04-15 12:48:00,0,486.1,0.0,0.0,238,1,486.1,1,1,2,112,Lost Customers
12640.0,1174.58,3,2011-09-19 12:01:00,2011-11-16 11:52:00,57,391.52666666666664,0.15616438356164383,261.2017498373722,23,3,1174.58,3,3,3,333,Champions
12641.0,185.9,1,2011-08-16 13:26:00,2011-08-16 13:26:00,0,185.9,0.0,0.0,114,1,185.9,2,1,1,211,Lost Customers
12642.0,1013.26,3,2011-08-24 09:23:00,2011-11-14 15:03:00,82,337.75333333333333,0.22465753424657534,324.1554857129624,24,3,1013.26,3,3,3,333,Champions
12643.0,3344.64,6,2011-01-11 11:48:00,2011-08-03 12:56:00,204,557.4399999999999,0.5589041095890411,1330.969721745391,127,6,3344.64,2,4,4,244,Needs Atention
12644.0,477.91,1,2011-08-02 10:33:00,2011-08-02 10:33:00,0,477.91,0.0,0.0,129,1,477.91,2,1,2,212,Lost Customers
12645.0,1775.18,4,2011-01-27 13:08:00,2011-11-06 12:38:00,282,443.795,0.7726027397260274,1464.776597434586,33,4,1775.18,3,3,4,334,Champions
12646.0,1346.97,2,2011-10-21 12:52:00,2011-12-05 10:14:00,44,673.485,0.12054794520547946,346.83305663237275,4,2,1346.97,4,2,3,423,Loyal Customers
12647.0,3722.82,12,2010-12-05 14:02:00,2011-11-17 12:56:00,346,310.235,0.947945205479452,1256.3387944194976,21,12,3722.82,3,4,4,344,Champions
12648.0,318.05,1,2011-07-08 11:55:00,2011-07-08 11:55:00,0,318.05,0.0,0.0,154,1,318.05,1,1,2,112,Lost Customers
12649.0,623.51,3,2011-05-11 14:37:00,2011-08-24 14:41:00,105,207.83666666666667,0.2876712328767123,255.41791002734672,106,3,623.51,2,3,2,232,Needs Atention
12650.0,314.44,1,2011-12-06 16:34:00,2011-12-06 16:34:00,0,314.44,0.0,0.0,2,1,314.44,4,1,2,412,Potential Loyals
12651.0,114.0,1,2011-01-09 12:46:00,2011-01-09 12:46:00,0,114.0,0.0,0.0,334,1,114.0,1,1,1,111,Lost Customers
12652.0,919.98,1,2011-01-12 15:00:00,2011-01-12 15:00:00,0,919.98,0.0,0.0,330,1,919.98,1,1,3,113,Lost Customers
12653.0,2209.85,2,2011-02-16 10:53:00,2011-07-14 10:41:00,147,1104.925,0.40273972602739727,1901.034568483677,148,2,2209.85,1,2,4,124,At risk
12654.0,601.98,5,2011-02-17 13:16:00,2011-11-29 10:10:00,284,120.396,0.7780821917808219,400.1937278387237,10,5,601.98,4,3,2,432,Loyal Customers
12656.0,4051.17,5,2011-04-20 09:20:00,2011-11-22 13:42:00,216,810.234,0.5917808219178082,2048.349660160291,16,5,4051.17,4,3,4,434,Champions
12657.0,1643.18,4,2011-09-22 11:40:00,2011-11-28 15:47:00,67,410.795,0.18356164383561643,322.13642230179937,10,4,1643.18,4,3,3,433,Champions
12658.0,686.05,1,2011-11-21 10:22:00,2011-11-21 10:22:00,0,686.05,0.0,0.0,18,1,686.05,3,1,3,313,Potential Loyals
12659.0,91.68,1,2011-11-10 11:53:00,2011-11-10 11:53:00,0,91.68,0.0,0.0,29,1,91.68,3,1,1,311,Potential Loyals
12660.0,245.1,1,2011-11-28 13:26:00,2011-11-28 13:26:00,0,245.1,0.0,0.0,10,1,245.1,4,1,1,411,Potential Loyals
12662.0,3849.78,11,2010-12-01 13:04:00,2011-12-09 11:59:00,372,349.98,1.0191780821917809,1523.7932523162622,0,11,3849.78,4,4,4,444,Champions
12664.0,4881.88,9,2011-01-21 11:42:00,2011-12-01 17:07:00,314,542.4311111111111,0.8602739726027397,1993.4902595406563,7,9,4881.88,4,4,4,444,Champions
12665.0,63.0,1,2011-01-19 08:34:00,2011-01-19 08:34:00,0,63.0,0.0,0.0,324,1,63.0,1,1,1,111,Lost Customers
12667.0,620.13,1,2011-10-12 17:00:00,2011-10-12 17:00:00,0,620.13,0.0,0.0,57,1,620.13,2,1,2,212,Lost Customers
12668.0,3807.15,4,2010-12-19 12:46:00,2011-11-28 10:56:00,343,951.7875,0.9397260273972603,3820.9732411565205,11,4,3807.15,4,3,4,434,Champions
12669.0,2744.0299999999997,3,2011-03-28 10:15:00,2011-07-12 09:54:00,105,914.6766666666666,0.2876712328767123,1124.0788562370133,150,3,2744.0299999999997,1,3,4,134,At risk
12670.0,2996.05,5,2011-04-21 10:16:00,2011-11-29 15:23:00,222,599.21,0.6082191780821918,1556.9401073911974,9,5,2996.05,4,3,4,434,Champions
12672.0,225.89999999999998,1,2011-01-14 09:20:00,2011-01-14 09:20:00,0,225.89999999999998,0.0,0.0,329,1,225.89999999999998,1,1,1,111,Lost Customers
12673.0,610.52,2,2011-01-17 11:46:00,2011-12-04 13:55:00,321,305.26,0.8794520547945206,1146.8716350063473,4,2,610.52,4,2,2,422,Loyal Customers
12674.0,1970.6,4,2011-05-16 09:10:00,2011-11-01 12:12:00,169,492.65,0.46301369863013697,974.4623658399488,38,4,1970.6,3,3,4,334,Champions
12676.0,1331.39,6,2011-02-01 15:41:00,2011-11-15 12:25:00,286,221.89833333333334,0.7835616438356164,742.7795747130067,24,6,1331.39,3,4,3,343,Champions
12678.0,17628.46,12,2010-12-21 11:00:00,2011-10-28 13:04:00,311,1469.0383333333332,0.852054794520548,5347.285802008795,41,12,17628.46,3,4,4,344,Champions
12679.0,1113.02,4,2011-03-01 12:26:00,2011-10-12 12:30:00,225,278.255,0.6164383561643836,732.7661086795885,58,4,1113.02,2,3,3,233,Needs Atention
12680.0,862.81,4,2011-08-18 15:44:00,2011-12-09 12:50:00,112,215.7025,0.30684931506849317,282.7568147432375,0,4,862.81,4,3,3,433,Champions
12681.0,13787.54,22,2010-12-07 10:08:00,2011-11-25 11:33:00,353,626.7063636363637,0.9671232876712329,2589.2780479678845,14,22,13787.54,4,4,4,444,Champions
12682.0,12288.22,31,2010-12-03 13:59:00,2011-12-06 10:00:00,367,396.3941935483871,1.0054794520547945,1702.6807571861323,3,31,12288.22,4,4,4,444,Champions
12683.0,8476.57,15,2010-12-09 10:37:00,2011-12-05 16:31:00,361,565.1046666666666,0.989041095890411,2387.6791940245594,3,15,8476.57,4,4,4,444,Champions
12684.0,2283.63,7,2011-05-10 12:55:00,2011-12-02 09:53:00,205,326.23285714285714,0.5616438356164384,782.7470510728023,7,7,2283.63,4,4,4,444,Champions
12685.0,2863.08,6,2011-09-07 10:28:00,2011-11-11 13:46:00,65,477.18,0.1780821917808219,363.0241095890411,27,6,2863.08,3,4,4,344,Champions
12686.0,89.14,1,2010-12-03 09:51:00,2010-12-03 09:51:00,0,89.14,0.0,0.0,371,1,89.14,1,1,1,111,Lost Customers
12688.0,4873.8099999999995,1,2011-08-18 08:49:00,2011-08-18 08:49:00,0,4873.8099999999995,0.0,0.0,113,1,4873.8099999999995,2,1,4,214,Lost Customers
12689.0,1247.61,2,2011-08-04 10:04:00,2011-11-14 08:31:00,101,623.805,0.27671232876712326,737.4118369427233,25,2,1247.61,3,2,3,323,Loyal Customers
12690.0,389.01,1,2011-05-18 09:09:00,2011-05-18 09:09:00,0,389.01,0.0,0.0,205,1,389.01,1,1,2,112,Lost Customers
12691.0,1035.8,6,2010-12-17 14:46:00,2011-11-11 16:49:00,329,172.63333333333333,0.9013698630136986,664.7531954417898,27,6,1035.8,3,4,3,343,Champions
12693.0,855.91,4,2011-01-24 12:58:00,2011-08-04 17:51:00,192,213.9775,0.5260273972602739,480.8495536482312,126,4,855.91,2,3,3,233,Needs Atention
12694.0,869.67,2,2011-06-09 17:48:00,2011-09-30 13:06:00,112,434.835,0.30684931506849317,570.0098957539931,69,2,869.67,2,2,3,223,Needs Atention
12695.0,582.1,4,2011-05-13 13:15:00,2011-12-02 13:22:00,203,145.525,0.5561643835616439,345.7590253067824,6,4,582.1,4,3,2,432,Loyal Customers
12697.0,957.59,3,2011-06-23 15:44:00,2011-11-11 08:47:00,140,319.19666666666666,0.3835616438356164,523.0295936725676,28,3,957.59,3,3,3,333,Champions
12700.0,4939.99,4,2011-05-08 16:10:00,2011-12-02 10:47:00,207,1234.9975,0.5671232876712329,2992.101372193486,7,4,4939.99,4,3,4,434,Champions
12701.0,797.71,2,2011-04-11 13:02:00,2011-09-21 10:47:00,162,398.855,0.4438356164383562,756.2579178082193,79,2,797.71,2,2,3,223,Needs Atention
12702.0,219.0,1,2011-11-20 10:36:00,2011-11-20 10:36:00,0,219.0,0.0,0.0,19,1,219.0,3,1,1,311,Potential Loyals
12703.0,283.55,1,2011-09-29 17:52:00,2011-09-29 17:52:00,0,283.55,0.0,0.0,70,1,283.55,2,1,1,211,Lost Customers
12704.0,2340.84,8,2011-06-23 10:20:00,2011-12-02 13:15:00,162,292.605,0.4438356164383562,554.8002357755926,6,8,2340.84,4,4,4,444,Champions
12705.0,6868.29,9,2010-12-17 15:58:00,2011-11-24 13:17:00,341,763.1433333333333,0.9342465753424658,3045.792921671288,14,9,6868.29,4,4,4,444,Champions
12707.0,603.42,1,2011-02-21 08:38:00,2011-02-21 08:38:00,0,603.42,0.0,0.0,291,1,603.42,1,1,2,112,Lost Customers
12708.0,2712.91,10,2010-12-06 10:43:00,2011-11-10 09:52:00,338,271.291,0.9260273972602739,1073.227929325426,29,10,2712.91,3,4,4,344,Champions
12709.0,9736.52,15,2010-12-08 09:49:00,2011-11-24 15:38:00,351,649.1013333333334,0.9616438356164384,2666.609961143637,14,15,9736.52,4,4,4,444,Champions
12710.0,1149.02,3,2011-05-22 14:05:00,2011-09-04 12:00:00,104,383.00666666666666,0.28493150684931506,466.20781804210844,96,3,1149.02,2,3,3,233,Needs Atention
12712.0,4396.13,13,2010-12-03 14:30:00,2011-11-11 08:19:00,342,338.1638461538462,0.936986301369863,1353.6087710059508,28,13,4396.13,3,4,4,344,Champions
12713.0,848.55,1,2011-12-09 12:16:00,2011-12-09 12:16:00,0,848.55,0.0,0.0,0,1,848.55,4,1,3,413,Potential Loyals
12714.0,4708.86,5,2011-02-18 10:53:00,2011-11-30 15:43:00,285,941.7719999999999,0.7808219178082192,3141.4526172909677,8,5,4708.86,4,3,4,434,Champions
12715.0,353.86,1,2011-08-25 15:22:00,2011-08-25 15:22:00,0,353.86,0.0,0.0,105,1,353.86,2,1,2,212,Lost Customers
12716.0,1053.49,2,2011-07-29 13:28:00,2011-12-06 08:55:00,129,526.745,0.35342465753424657,795.2982220580154,3,2,1053.49,4,2,3,423,Loyal Customers
12717.0,1030.98,2,2011-04-08 10:32:00,2011-07-11 14:47:00,94,515.49,0.25753424657534246,567.1369950927452,150,2,1030.98,1,2,3,123,At risk
12718.0,238.25,1,2011-09-29 16:38:00,2011-09-29 16:38:00,0,238.25,0.0,0.0,70,1,238.25,2,1,1,211,Lost Customers
12719.0,644.95,2,2011-10-05 14:50:00,2011-12-04 13:45:00,59,322.475,0.16164383561643836,222.6834506779843,4,2,644.95,4,2,2,422,Loyal Customers
12720.0,5781.73,25,2010-12-05 15:21:00,2011-12-07 08:03:00,366,231.26919999999998,1.0027397260273974,990.6922438030277,2,25,5781.73,4,4,4,444,Champions
12721.0,2656.13,6,2010-12-20 11:38:00,2011-11-08 12:13:00,323,442.68833333333333,0.8849315068493151,1673.5568833858583,31,6,2656.13,3,4,4,344,Champions
12722.0,997.63,4,2011-07-12 11:55:00,2011-09-15 14:50:00,65,249.4075,0.1780821917808219,189.74168157158465,84,4,997.63,2,3,3,233,Needs Atention
12723.0,725.07,5,2011-10-05 15:52:00,2011-12-06 10:19:00,61,145.014,0.16712328767123288,103.53320217510755,3,5,725.07,4,3,3,433,Champions
12724.0,1031.41,4,2011-01-11 15:00:00,2011-12-04 16:02:00,327,257.8525,0.8958904109589041,986.8677992572804,4,4,1031.41,4,3,3,433,Champions
12725.0,427.8,1,2010-12-03 15:45:00,2010-12-03 15:45:00,0,427.8,0.0,0.0,370,1,427.8,1,1,2,112,Lost Customers
12726.0,2609.1,7,2010-12-17 12:56:00,2011-11-11 13:35:00,329,372.7285714285714,0.9013698630136986,1435.2529960779852,27,7,2609.1,3,4,4,344,Champions
12727.0,3980.7,7,2011-01-23 15:17:00,2011-11-29 11:46:00,309,568.6714285714286,0.8465753424657534,2056.6470531298974,10,7,3980.7,4,4,4,444,Champions
12728.0,836.33,4,2011-01-11 13:31:00,2011-09-29 15:31:00,261,209.0825,0.7150684931506849,638.7016984596146,70,4,836.33,2,3,3,233,Needs Atention
12729.0,453.01,1,2011-08-18 11:40:00,2011-08-18 11:40:00,0,453.01,0.0,0.0,113,1,453.01,2,1,2,212,Lost Customers
12731.0,18895.91,12,2010-12-10 10:56:00,2011-11-16 11:59:00,341,1574.6591666666666,0.9342465753424658,6284.646061087006,23,12,18895.91,3,4,4,344,Champions
12732.0,236.26000000000002,1,2011-06-13 11:33:00,2011-06-13 11:33:00,0,236.26000000000002,0.0,0.0,179,1,236.26000000000002,1,1,1,111,Lost Customers
12733.0,383.95,1,2011-04-19 16:19:00,2011-04-19 16:19:00,0,383.95,0.0,0.0,233,1,383.95,1,1,2,112,Lost Customers
12734.0,110.39999999999999,1,2010-12-22 12:47:00,2010-12-22 12:47:00,0,110.39999999999999,0.0,0.0,352,1,110.39999999999999,1,1,1,111,Lost Customers
12735.0,779.5699999999999,2,2011-01-06 14:26:00,2011-01-28 13:37:00,21,389.78499999999997,0.057534246575342465,95.80414433771007,314,2,779.5699999999999,1,2,3,123,At risk
12736.0,234.0,1,2011-01-11 07:57:00,2011-01-11 07:57:00,0,234.0,0.0,0.0,332,1,234.0,1,1,1,111,Lost Customers
12738.0,155.35,1,2010-12-02 18:27:00,2010-12-02 18:27:00,0,155.35,0.0,0.0,371,1,155.35,1,1,1,111,Lost Customers
12739.0,1013.04,2,2011-09-01 17:45:00,2011-09-22 13:00:00,20,506.52,0.0547945205479452,118.56772125277098,77,2,1013.04,2,2,3,223,Needs Atention
12740.0,427.6,1,2011-10-07 10:44:00,2011-10-07 10:44:00,0,427.6,0.0,0.0,63,1,427.6,2,1,2,212,Lost Customers
12743.0,546.43,2,2011-07-28 16:06:00,2011-07-28 16:21:00,0,273.215,0.0,0.0,133,2,546.43,2,2,2,222,Needs Atention
12744.0,21279.29,7,2011-01-25 13:26:00,2011-10-19 11:18:00,266,3039.8985714285714,0.7287671232876712,9464.12808543802,51,7,21279.29,2,4,4,244,Needs Atention
12747.0,4196.01,11,2010-12-05 15:38:00,2011-12-07 14:34:00,366,381.4554545454546,1.0027397260273974,1634.0479414229835,1,11,4196.01,4,4,4,444,Champions
